"id","date","holiday_name","information","more_information","tenant_id","created_at","updated_at","deleted_at","creator_id"
"002a73c9-aa6c-436c-9f96-8fd883ea3e35","2021-06-14 00:00:00","Queen's Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"00dc6956-8e88-4c5a-89c4-ddeb16c6bf62","2026-06-02 00:00:00","Reconciliation Day","","https://www.act.gov.au/living-in-the-act/public-holidays-school-terms-and-daylight-savings","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"02e37c8c-7ccd-4ef0-bff2-b51424a6a695","2026-04-17 00:00:00","hdfhdfh","dfhdfh",NULL,"TENANT-20260116-0001","2026-04-08 10:10:33.338","2026-04-08 10:10:33.338",NULL,"66556575-dda4-4843-a5ba-aac44284dc69"
"05d6ad58-b4c8-439c-9610-c0fe1640aa23","2022-05-02 00:00:00","Labour Day","Always on a Monday, creating a long weekend. It celebrates the eight-hour working day, a victory for workers in the mid-late 19th century.","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0a17f71e-ecfd-4048-bcc9-880edfe5fb58","2022-01-03 00:00:00","New Year's Day (additional day)","As 1 January 2022 falls on a Saturday in 2022, the following Monday is observed as an additional public holiday.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0a2ce142-898a-4175-a0e0-8a9bd2257aa8","2022-03-14 00:00:00","Labour Day","Always on a Monday, creating a long weekend. It celebrates the eight-hour working day, a victory for workers in the mid-late 19th century.","https://www.business.vic.gov.au/victorian-public-holidays-and-daylight-saving/victorian-public-holidays-2022","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0a34d538-3fa8-4ba9-b9c8-a9ddefbb7433","2024-03-11 00:00:00","Eight Hours Day","Always on a Monday, creating a long weekend. It celebrates the eight-hour working day, a victory for workers in the mid-late 19th century.","https://worksafe.tas.gov.au/topics/laws-and-compliance/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0ab4615d-65bb-4faf-9dd3-dbb33e4f2cd8","2022-06-06 00:00:00","Western Australia Day","Held on the first Monday in June each year and is a state holiday only.","https://www.commerce.wa.gov.au/labour-relations/public-holidays-western-australia","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0df33b59-0837-4ec2-b1e4-866b8173fba0","2023-05-01 00:00:00","May Day","Always on a Monday, creating a long weekend. It celebrates the eight-hour working day, a victory for workers in the mid-late 19th century.","https://nt.gov.au/nt-public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0f7cfdec-65e2-49bc-aea2-1e73d30ef225","2023-06-12 00:00:00","Kingâ€™s Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.safework.sa.gov.au/resources/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0f8c12d7-81ae-4e70-9a5c-e8f6c29264e1","2023-01-02 00:00:00","New Year's Day (observed)","As 1 January 2023 falls on a Sunday in 2023, the following Monday is observed as an additional public holiday.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"0fc8d8d1-f51b-43df-b35d-6db33f5419db","2026-04-19 00:00:00","The day after Good Friday","","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1029fe85-3580-422c-96d3-eb99fedad528","2026-07-11 00:00:00","Tennant Creek Show Day","Regional holiday - to find out which show day applies to your area, check the map of NT show day regions.","https://www.nt.gov.au/nt-public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"11771e29-6d16-4006-824d-6ef258161a1e","2024-12-26 00:00:00","Boxing Day","Boxing Day occurs the day after Christmas. Sydney-to-Hobart yacht race and Boxing Day Test Match (Cricket) start on this day.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"13fd1005-d791-49fb-8ce8-d32f2806a90d","2023-04-09 00:00:00","Easter Sunday","Public Holiday as part of Easter.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"16112bac-e74c-4fb2-a0aa-6dbb9bb40b49","2022-12-31 00:00:00","New Year's Eve 7pm - midnight","Part-day public holiday from 7pm-12 midnight","https://nt.gov.au/nt-public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1661d331-3a64-440c-a34d-29ea3cd2c0fe","2021-12-28 00:00:00","Boxing Day / Proclamation Day (additional day)","As 26 December (Proclamation/Boxing Day) falls on a Sunday in 2021, there is an additional public holiday on the Tuesday.","https://www.safework.sa.gov.au/resources/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1690c28a-3d21-4b73-bd5c-b3425f6ba996","2024-12-26 00:00:00","Boxing Day / Proclamation Day","Boxing Day occurs the day after Christmas. Sydney-to-Hobart yacht race and Boxing Day Test Match (Cricket) start on this day.","https://www.safework.sa.gov.au/resources/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"174ba67a-7cb1-4da7-931e-275f05caf66a","2026-06-02 00:00:00","Western Australia Day","","https://www.commerce.wa.gov.au/labour-relations/public-holidays-western-australia","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1902e24d-4069-418c-a125-d55715d34c09","2024-09-27 00:00:00","Friday before the AFL Grand Final","Friday before the AFL Grand Final - Subject to AFL schedule","https://business.vic.gov.au/business-information/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"19f92a56-a154-45fb-b818-fb1ec95d5e59","2022-01-26 00:00:00","Australia Day","Always celebrated on 26 January","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1a6704e4-0155-4b2a-80dd-ed3cf34ecc12","2023-01-01 00:00:00","New Year's Day","New Year's Day is the first day of the calendar year and is celebrated each January 1st","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1c2772fa-f039-4b8a-ad62-382e3beb102e","2022-04-17 00:00:00","Easter Sunday","Public Holiday as part of Easter.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1d89479e-ee9e-4eb9-a6a7-a031417c8e88","2023-05-29 00:00:00","Reconciliation Day","Takes place on the first Monday on or after 27 May each year the anniversary of the 1967 referendum","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1e34c33a-c7ce-4700-8191-704b39376a5b","2024-05-27 00:00:00","Reconciliation Day","Takes place on the first Monday on or after 27 May each year the anniversary of the 1967 referendum","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"1ffe546a-6931-411b-be88-2148ff852788","2021-06-07 00:00:00","Western Australia Day","Held on the first Monday in June each year and is a state holiday only.","https://www.commerce.wa.gov.au/labour-relations/public-holidays-western-australia","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"2197779f-99d4-4ae7-aa8a-85fe573540cd","2022-04-16 00:00:00","The day after Good Friday","Easter Saturday is between Good Friday and Easter Sunday in Australia.","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"225ea5d6-527d-41b0-b2ce-e3cf53a34dfe","2021-08-02 00:00:00","Picnic Day","Observed on the first Monday of August each year and is clebrated with a horse race, railway picnic and other social outings","https://nt.gov.au/nt-public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"236f2886-cf90-43cb-b48a-9cf8eaee6bde","2021-09-24 00:00:00","Friday before AFL Grand Final","Friday before the AFL Grand Final","https://www.business.vic.gov.au/victorian-public-holidays-and-daylight-saving/victorian-public-holidays-2021","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"2380ba46-72f7-4af7-bf0f-407b8844518b","2021-04-03 00:00:00","Saturday before Easter Sunday","Easter Saturday is between Good Friday and Easter Sunday in Australia.","https://www.business.vic.gov.au/victorian-public-holidays-and-daylight-saving/victorian-public-holidays-2021","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"23ec4160-077b-462f-9d7b-ae8b0a77d325","2022-12-31 00:00:00","New Year's Eve 7pm  - midnight","Part-day public holiday from 7pm-12 midnight","https://www.safework.sa.gov.au/resources/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"259d606d-510e-4e72-bc62-89ef0f433cbf","2022-01-01 00:00:00","New Year's Day","New Year's Day is the first day of the calendar year and is celebrated each January 1st","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"25b21554-38de-4d30-8e20-d20bf72c45d8","2021-04-26 00:00:00","Anzac Day","Celebrated on the 25 April each year.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"27a9aaf3-0122-442e-851e-781648980e91","2022-10-03 00:00:00","Queen's Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"282b6941-f540-47a0-8e6f-ea5bf6200e28","2026-03-10 00:00:00","Labour Day","Observed across the org","Offices closed","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-18 09:40:48.601",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"2c6371ca-ef88-47f6-ad14-1fdda5f727e0","2026-03-18 00:00:00","Founders Day","Observed across the org","Offices closed","TENANT-20260116-0001","2026-03-11 11:30:29.694","2026-03-11 11:30:29.694",NULL,"66556575-dda4-4843-a5ba-aac44284dc69"
"2e0dfd00-d55f-40d9-b2ca-2953b62c7f1e","2024-01-26 00:00:00","Australia Day","Always celebrated on 26 January","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"2e3b34f7-61c7-4d70-89fb-48cc19a73ab7","2026-03-18 00:00:00","Founders 3","Observed across the org","Offices closed","TENANT-20260116-0001","2026-03-18 10:02:35.623","2026-03-18 10:02:35.623",NULL,"66556575-dda4-4843-a5ba-aac44284dc69"
"2e3ec1ce-ffd3-4e7b-93a2-a8a957e692cf","2024-04-02 00:00:00","Easter Tuesday","Public Holiday currently observed by certain awards/agreements and the State Public Service","https://worksafe.tas.gov.au/topics/laws-and-compliance/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"2e99b051-481c-400e-a1eb-3dce46efb808","2026-04-04 00:00:00","Founders Day12ergerg","Observed across the org","Offices closed","TENANT-20260116-0001","2026-03-18 08:51:25.763","2026-03-18 08:51:25.763",NULL,"66556575-dda4-4843-a5ba-aac44284dc69"
"2f8f64c7-6ead-4e90-9cda-71c94f6372ee","2023-10-02 00:00:00","Kingâ€™s Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"30547a65-fbfc-45bd-9322-c3a55df5b2c4","2026-04-20 00:00:00","Easter Sunday","","https://www.act.gov.au/living-in-the-act/public-holidays-school-terms-and-daylight-savings","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"3baaa232-5c01-4a2d-aea1-cd4f9bc217ff","2026-03-03 00:00:00","Labour Day","","https://www.commerce.wa.gov.au/labour-relations/public-holidays-western-australia","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"3dd4e609-130b-4ee0-a4cd-e45a1ab57492","2021-10-04 00:00:00","Labour Day","Always on a Monday creating a long weekend. It celebrates the eight-hour working day a victory for workers in the mid-late 19th century.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"3f397822-1a9e-42cc-93c3-388507eacfde","2024-12-25 00:00:00","Christmas Day","Christmas Day is an annual holiday which celebrates the birth of Jesus Christ over 2000 years ago.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"40e38dc1-dfe9-4fd4-9509-dbacbe801ff3","2024-09-23 00:00:00","King's Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.commerce.wa.gov.au/labour-relations/public-holidays-western-australia","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"41295970-3593-4826-b681-f8b87dd2f5ed","2021-03-08 00:00:00","Adelaide Cup Day","The Holidays Act 1910 provides for the third Monday in May to be a public holiday. ch through the issuing of a special Proclamation by the Governor.","https://www.safework.sa.gov.au/resources/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4151a7ab-2822-492e-8105-6098c239e916","2024-03-30 00:00:00","Easter Saturday","Easter Saturday is between Good Friday and Easter Sunday in Australia.","https://www.nsw.gov.au/about-nsw/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4272bb82-0dd1-49e8-a030-61027aab5ad7","2026-03-16 18:30:00","cheti chand","mera chand cheti chand",NULL,"TENANT-20260116-0001","2026-03-16 12:06:08.7","2026-03-16 12:06:08.7",NULL,"66556575-dda4-4843-a5ba-aac44284dc69"
"43c31c59-441f-480e-b2fb-1eb69b3bd5f2","2026-05-05 00:00:00","May Day","","https://www.nt.gov.au/nt-public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"464af27e-b8eb-497e-bc3e-c1e8226c790b","2021-10-04 00:00:00","Queen's Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.qld.gov.au/recreation/travel/holidays/public","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"47231e4a-8a55-42d7-9df0-5cb582a0a066","2023-04-11 00:00:00","Easter Tuesday","Public Holiday currently observed by certain awards/agreements and the State Public Service","https://worksafe.tas.gov.au/topics/laws-and-compliance/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4837a13b-96ea-4a84-be81-0ee30e4114a9","2026-04-25 00:00:00","ANZAC Day","","https://www.act.gov.au/living-in-the-act/public-holidays-school-terms-and-daylight-savings","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4941b3e5-a68b-43d5-bada-0524b03b0bdb","2021-09-27 00:00:00","Queen's Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.commerce.wa.gov.au/labour-relations/public-holidays-western-australia","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"49e751b4-21d8-4513-97a6-ef94d3c7da37","2022-04-16 00:00:00","Saturday before Easter Sunday","Easter Saturday is between Good Friday and Easter Sunday in Australia.","https://www.business.vic.gov.au/victorian-public-holidays-and-daylight-saving/victorian-public-holidays-2022","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4b63d1e3-89dd-44c9-a81b-af88daad46de","2023-12-24 00:00:00","Christmas Eve","Part-day holiday 7pm to midnight","https://nt.gov.au/nt-public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4c29f224-a5e3-45f7-9a56-84e465f94391","2022-12-26 00:00:00","Boxing Day / Proclamation Day","Proclamation/Boxing Day occurs the day after Christmas. Sydney-to-Hobart yacht race and Boxing Day Test Match (Cricket) start on this day.","https://www.safework.sa.gov.au/resources/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4e2ef231-3f1f-48c7-883c-c361eb5932d3","2024-06-10 00:00:00","King's Birthday","Celebrated on second Monday in June except in Western Australia and Queensland.","https://www.nsw.gov.au/about-nsw/public-holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4edd4851-6e9f-412b-8f22-d6887162fc35","2022-04-15 00:00:00","Good Friday","Easter is celebrated with Good Friday and Easter Monday creating a 4 day long weekend.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"4f956009-8e32-4890-9784-ad2dfc9b78eb","2022-05-30 00:00:00","Reconciliation Day","Takes place on the first Monday on or after 27 May each year the anniversary of the 1967 referendum","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"52d9a198-45b0-49db-bde2-0f395c98af96","2021-03-07 18:30:00","Eight Hours Day","Always on a wEDNESDAY",NULL,"TENANT-20260116-0001","2026-03-16 12:55:44.633","2026-03-16 13:03:56.937",NULL,"66556575-dda4-4843-a5ba-aac44284dc69"
"572536b5-c95a-43cf-8f31-66bb8bfecbed","2026-12-26 00:00:00","Boxing Day","","https://www.act.gov.au/living-in-the-act/public-holidays-school-terms-and-daylight-savings","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"58722a7a-b2a0-4d11-bba2-ae559911ed59","2021-04-02 00:00:00","Good Friday","Easter is celebrated with Good Friday and Easter Monday creating a 4 day long weekend.","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"5904aa49-3bc4-439c-bec5-62d6468b4957","2026-04-18 00:00:00","Good Friday","","https://www.act.gov.au/living-in-the-act/public-holidays-school-terms-and-daylight-savings","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"593c0794-f5ae-4c6a-9b06-d825689bef63","2023-01-26 00:00:00","Australia Day","Always celebrated on 26 January","https://www.cmtedd.act.gov.au/communication/holidays","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"59a58a7d-0f37-4cca-b693-20a273fc26f2","2026-12-25 00:00:00","Christmas Day","","https://www.act.gov.au/living-in-the-act/public-holidays-school-terms-and-daylight-savings","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"5b10fb28-f3b5-497b-a3e2-14118b1d01e8","2024-03-04 00:00:00","Labour Day","Always on a Monday, creating a long weekend. It celebrates the eight-hour working day, a victory for workers in the mid-late 19th century.","https://www.commerce.wa.gov.au/labour-relations/public-holidays-western-australia","TENANT-20260116-0001","2026-03-10 07:00:36.66","2026-03-10 07:00:36.66",NULL,"a418793f-5816-415d-97f8-d0e564016aa5"
"5bdfaf34-a669-4e75-8099-f59943e1eda8","2026-03-17 00:00:00","Founders Day","Observed across the org","Offices closed","TENANT-20260116-0001","2026-03-10 06:52:31.816","2026-03-10 06:52:31.816",NULL,"66556575-dda4-4843-a5ba-aac44284dc69"
